,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,Age_Group_1,Age_Group_2,est_av_salary
29287,51,services,married,secondary,no,657,no,no,3,apr,1.1,2,-1,0,unknown,no,0,50-59,45-54,8400
29288,26,blue-collar,single,secondary,no,5005,no,yes,3,apr,1.95,1,-1,0,unknown,yes,1,Below 30,25-34,
29289,54,management,married,secondary,no,1150,no,no,3,apr,11.0,1,-1,0,unknown,no,0,50-59,45-54,21936.0
29290,41,technician,single,secondary,no,-41,yes,yes,3,apr,2.57,1,-1,0,unknown,no,0,40-49,35-44,13032.0
29291,39,blue-collar,married,secondary,no,1756,yes,no,3,apr,15.65,1,-1,0,unknown,yes,1,30-39,35-44,
29292,41,management,divorced,tertiary,no,902,yes,no,3,apr,2.23,1,-1,0,unknown,no,0,40-49,35-44,21936.0
29293,43,unemployed,married,secondary,no,1943,yes,no,3,apr,4.55,2,136,2,failure,no,0,40-49,35-44,0
29294,32,blue-collar,married,secondary,no,824,yes,no,3,apr,4.53,1,-1,0,unknown,no,0,30-39,25-34,
29295,38,technician,married,secondary,no,751,yes,no,3,apr,2.08,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29296,39,technician,married,tertiary,no,101,no,no,3,apr,7.35,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29297,28,technician,single,tertiary,no,172,yes,yes,3,apr,1.67,14,60,2,failure,no,0,Below 30,25-34,13032.0
29298,57,blue-collar,married,primary,no,211,yes,no,3,apr,3.98,2,-1,0,unknown,no,0,50-59,55-64,
29299,42,entrepreneur,married,tertiary,no,2249,yes,no,3,apr,6.03,2,136,6,failure,no,0,40-49,35-44,
29300,33,admin.,married,tertiary,no,1636,yes,yes,3,apr,1.75,1,136,1,failure,no,0,30-39,25-34,10680
29301,44,services,single,secondary,no,862,yes,no,3,apr,9.7,2,-1,0,unknown,no,0,40-49,35-44,8400
29302,40,services,married,secondary,no,3164,yes,no,3,apr,5.48,2,-1,0,unknown,no,0,40-49,35-44,8400
29303,55,blue-collar,divorced,secondary,no,1613,yes,no,3,apr,4.93,1,270,3,failure,yes,1,50-59,55-64,
29304,37,services,married,secondary,no,749,yes,no,3,apr,2.02,2,-1,0,unknown,no,0,30-39,35-44,8400
29305,41,blue-collar,married,secondary,no,4910,yes,no,3,apr,18.17,1,-1,0,unknown,no,0,40-49,35-44,
29306,49,technician,married,tertiary,no,523,yes,no,3,apr,3.38,1,31,2,success,no,0,40-49,45-54,13032.0
29307,44,blue-collar,married,secondary,no,879,yes,no,3,apr,6.38,1,-1,0,unknown,no,0,40-49,35-44,
29308,41,services,single,secondary,no,-68,yes,no,3,apr,1.67,3,-1,0,unknown,no,0,40-49,35-44,8400
29309,48,admin.,married,primary,no,4459,yes,no,3,apr,7.32,2,240,1,failure,no,0,40-49,45-54,10680
29310,39,services,divorced,secondary,no,-152,yes,no,3,apr,2.98,3,-1,0,unknown,no,0,30-39,35-44,8400
29311,46,technician,divorced,secondary,no,387,yes,yes,3,apr,4.97,1,-1,0,unknown,no,0,40-49,45-54,13032.0
29312,46,services,divorced,secondary,no,350,yes,no,3,apr,3.83,1,-1,0,unknown,no,0,40-49,45-54,8400
29313,40,entrepreneur,married,tertiary,no,2644,yes,no,3,apr,3.92,1,133,3,failure,no,0,40-49,35-44,
29314,44,blue-collar,married,primary,no,612,yes,yes,3,apr,18.18,1,135,1,failure,no,0,40-49,35-44,
29315,39,technician,single,tertiary,no,54,yes,no,3,apr,3.4,2,248,12,failure,no,0,30-39,35-44,13032.0
29316,47,management,married,secondary,no,-521,yes,no,3,apr,2.47,2,-1,0,unknown,no,0,40-49,45-54,21936.0
29317,39,entrepreneur,married,secondary,no,10200,yes,no,3,apr,0.95,4,-1,0,unknown,no,0,30-39,35-44,
29318,41,self-employed,married,secondary,no,3123,yes,no,3,apr,20.05,2,135,2,failure,yes,1,40-49,35-44,-
29319,49,management,married,tertiary,no,596,yes,no,3,apr,9.65,2,-1,0,unknown,no,0,40-49,45-54,21936.0
29320,31,admin.,single,secondary,no,779,yes,yes,3,apr,3.65,2,-1,0,unknown,no,0,30-39,25-34,10680
29321,50,management,married,tertiary,no,101,yes,no,6,apr,0.72,2,326,1,failure,no,0,50-59,45-54,21936.0
29322,37,management,married,primary,no,3953,yes,no,6,apr,10.17,2,138,1,failure,no,0,30-39,35-44,21936.0
29323,42,admin.,single,tertiary,no,473,yes,no,6,apr,8.23,1,-1,0,unknown,no,0,40-49,35-44,10680
29324,43,management,divorced,tertiary,no,20,no,no,6,apr,9.83,2,255,2,failure,no,0,40-49,35-44,21936.0
29325,46,admin.,single,secondary,no,1070,yes,no,6,apr,3.23,2,-1,0,unknown,no,0,40-49,45-54,10680
29326,29,technician,married,secondary,no,-547,yes,yes,6,apr,3.75,1,-1,0,unknown,no,0,Below 30,25-34,13032.0
29327,40,management,married,tertiary,no,285,yes,no,6,apr,5.37,1,265,3,success,no,0,40-49,35-44,21936.0
29328,34,technician,single,secondary,no,2729,yes,no,6,apr,15.75,1,139,1,success,no,0,30-39,25-34,13032.0
29329,38,services,married,secondary,no,968,yes,no,6,apr,4.53,1,-1,0,unknown,no,0,30-39,35-44,8400
29330,37,blue-collar,divorced,secondary,no,811,yes,yes,6,apr,3.08,3,-1,0,unknown,no,0,30-39,35-44,
29331,36,blue-collar,married,secondary,no,382,yes,no,6,apr,4.23,1,-1,0,unknown,no,0,30-39,35-44,
29332,63,retired,married,secondary,no,2030,no,no,6,apr,1.02,6,-1,0,unknown,no,0,Above 60,55-64,0
29333,24,student,single,secondary,no,1684,no,no,6,apr,1.87,4,-1,0,unknown,no,0,Below 30,16-24,3648
29334,35,blue-collar,married,secondary,no,270,yes,yes,6,apr,5.53,2,335,1,failure,no,0,30-39,35-44,
29335,38,admin.,married,secondary,no,1280,yes,no,6,apr,15.27,1,-1,0,unknown,no,0,30-39,35-44,10680
29336,45,blue-collar,married,secondary,no,-73,yes,no,6,apr,9.18,3,313,9,failure,no,0,40-49,45-54,
29337,33,technician,single,tertiary,no,127,yes,no,6,apr,9.72,2,222,17,failure,yes,1,30-39,25-34,13032.0
29338,38,technician,married,tertiary,no,1997,yes,no,6,apr,1.5,10,-1,0,unknown,no,0,30-39,35-44,13032.0
29339,26,student,single,tertiary,no,1804,no,no,6,apr,2.6,2,-1,0,unknown,no,0,Below 30,25-34,3648
29340,44,blue-collar,married,secondary,no,8666,no,no,6,apr,2.87,1,-1,0,unknown,no,0,40-49,35-44,
29341,41,blue-collar,married,secondary,no,523,yes,no,6,apr,3.87,3,-1,0,unknown,no,0,40-49,35-44,
29342,36,blue-collar,married,secondary,no,2454,yes,no,6,apr,30.98,1,-1,0,unknown,no,0,30-39,35-44,
29343,34,management,single,tertiary,no,7263,yes,no,6,apr,1.43,1,-1,0,unknown,no,0,30-39,25-34,21936.0
29344,34,admin.,single,secondary,no,266,yes,no,6,apr,7.28,2,-1,0,unknown,no,0,30-39,25-34,10680
29345,32,services,married,secondary,no,393,no,no,6,apr,3.52,2,266,2,failure,no,0,30-39,25-34,8400
29346,27,unemployed,single,secondary,no,1972,no,no,6,apr,1.62,1,-1,0,unknown,no,0,Below 30,25-34,0
29347,47,admin.,single,secondary,no,1544,yes,no,6,apr,1.73,1,312,1,failure,no,0,40-49,45-54,10680
29348,50,blue-collar,married,primary,no,4979,no,no,6,apr,3.0,1,-1,0,unknown,yes,1,50-59,45-54,
29349,45,blue-collar,married,secondary,no,146,yes,yes,6,apr,4.9,1,305,15,failure,no,0,40-49,45-54,
29350,41,blue-collar,married,secondary,no,790,yes,no,6,apr,2.88,1,-1,0,unknown,no,0,40-49,35-44,
29351,35,management,single,tertiary,no,694,yes,no,6,apr,2.15,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29352,59,blue-collar,married,secondary,no,135,yes,no,6,apr,3.28,1,-1,0,unknown,no,0,50-59,55-64,
29353,35,technician,married,secondary,no,0,yes,no,6,apr,2.32,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29354,44,management,married,secondary,no,8262,yes,no,6,apr,2.5,1,257,16,failure,no,0,40-49,35-44,21936.0
29355,77,retired,married,tertiary,no,0,no,no,6,apr,3.17,1,-1,0,unknown,no,0,Above 60,75-79,0
29356,33,blue-collar,married,secondary,no,1101,yes,no,6,apr,6.65,2,-1,0,unknown,no,0,30-39,25-34,
29357,33,admin.,married,secondary,no,796,yes,no,6,apr,3.6,1,-1,0,unknown,no,0,30-39,25-34,10680
29358,40,management,married,secondary,no,754,no,yes,6,apr,10.58,1,-1,0,unknown,yes,1,40-49,35-44,21936.0
29359,30,technician,single,secondary,no,10152,yes,no,6,apr,18.47,2,270,1,failure,no,0,30-39,25-34,13032.0
29360,44,blue-collar,married,secondary,no,545,yes,no,6,apr,2.03,3,136,1,failure,no,0,40-49,35-44,
29361,35,technician,married,secondary,no,5553,yes,no,6,apr,6.18,3,136,7,failure,no,0,30-39,35-44,13032.0
29362,31,services,married,secondary,no,1062,yes,yes,6,apr,3.83,1,-1,0,unknown,no,0,30-39,25-34,8400
29363,57,technician,married,secondary,no,1144,yes,no,6,apr,0.68,2,-1,0,unknown,no,0,50-59,55-64,13032.0
29364,36,self-employed,married,secondary,no,1184,yes,no,6,apr,17.72,1,-1,0,unknown,yes,1,30-39,35-44,-
29365,32,technician,single,tertiary,no,948,yes,no,6,apr,3.72,2,-1,0,unknown,no,0,30-39,25-34,13032.0
29366,40,blue-collar,married,primary,no,2133,yes,yes,6,apr,6.28,3,325,1,failure,no,0,40-49,35-44,
29367,37,admin.,married,secondary,no,1207,yes,no,6,apr,22.55,2,138,2,success,yes,1,30-39,35-44,10680
29368,44,blue-collar,single,secondary,no,712,yes,yes,6,apr,12.33,3,-1,0,unknown,yes,1,40-49,35-44,
29369,37,technician,single,tertiary,no,3943,no,no,6,apr,18.97,2,138,1,failure,yes,1,30-39,35-44,13032.0
29370,42,blue-collar,married,primary,no,574,yes,no,6,apr,5.95,2,327,2,failure,no,0,40-49,35-44,
29371,41,blue-collar,married,secondary,no,0,yes,no,6,apr,2.75,4,-1,0,unknown,no,0,40-49,35-44,
29372,44,blue-collar,married,secondary,no,647,yes,no,6,apr,4.6,2,-1,0,unknown,no,0,40-49,35-44,
29373,46,admin.,single,secondary,no,757,yes,yes,6,apr,5.7,3,256,3,failure,no,0,40-49,45-54,10680
29374,33,admin.,single,secondary,no,2554,yes,no,6,apr,2.08,3,249,15,failure,no,0,30-39,25-34,10680
29375,41,admin.,divorced,secondary,no,270,yes,no,6,apr,2.38,1,336,1,failure,no,0,40-49,35-44,10680
29376,63,retired,married,secondary,no,2734,no,no,7,apr,1.2,5,-1,0,unknown,no,0,Above 60,55-64,0
29377,30,blue-collar,single,tertiary,no,297,no,no,7,apr,7.75,4,-1,0,unknown,yes,1,30-39,25-34,
29378,38,management,divorced,tertiary,no,714,yes,no,7,apr,2.72,2,-1,0,unknown,no,0,30-39,35-44,21936.0
29379,65,retired,married,primary,no,3713,no,no,7,apr,0.72,3,-1,0,unknown,no,0,Above 60,65-74,0
29380,38,admin.,married,secondary,no,271,no,no,7,apr,1.0,3,-1,0,unknown,no,0,30-39,35-44,10680
29381,38,unemployed,married,tertiary,no,2012,no,no,7,apr,5.92,3,-1,0,unknown,no,0,30-39,35-44,0
29382,26,self-employed,single,secondary,no,3676,no,no,7,apr,2.47,1,-1,0,unknown,yes,1,Below 30,25-34,-
29383,42,blue-collar,married,secondary,no,349,yes,no,7,apr,3.77,2,-1,0,unknown,no,0,40-49,35-44,
29384,33,management,single,tertiary,no,561,no,no,7,apr,1.73,1,-1,0,unknown,no,0,30-39,25-34,21936.0
29385,35,technician,single,primary,no,744,yes,no,7,apr,18.27,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29386,33,services,married,secondary,no,387,yes,no,7,apr,5.45,2,138,2,failure,no,0,30-39,25-34,8400
29387,31,blue-collar,single,secondary,no,823,yes,yes,7,apr,3.47,1,-1,0,unknown,no,0,30-39,25-34,
29388,43,blue-collar,married,secondary,no,902,yes,no,7,apr,1.52,1,328,1,failure,no,0,40-49,35-44,
29389,33,management,married,tertiary,no,663,yes,no,7,apr,6.35,1,243,4,failure,no,0,30-39,25-34,21936.0
29390,36,blue-collar,single,secondary,no,3508,yes,no,7,apr,3.05,1,266,3,failure,no,0,30-39,35-44,
29391,36,admin.,married,secondary,no,39,yes,no,7,apr,3.23,2,-1,0,unknown,no,0,30-39,35-44,10680
29392,36,admin.,married,secondary,no,1588,yes,no,7,apr,1.72,1,-1,0,unknown,no,0,30-39,35-44,10680
29393,31,management,married,secondary,no,625,yes,no,7,apr,7.07,1,138,1,failure,no,0,30-39,25-34,21936.0
29394,40,admin.,single,secondary,no,963,yes,no,7,apr,7.98,1,-1,0,unknown,no,0,40-49,35-44,10680
29395,45,entrepreneur,single,primary,no,0,no,no,7,apr,5.9,1,-1,0,unknown,no,0,40-49,45-54,
29396,33,blue-collar,single,secondary,no,706,yes,no,7,apr,5.48,1,322,1,failure,no,0,30-39,25-34,
29397,53,blue-collar,divorced,secondary,no,1912,yes,yes,7,apr,3.5,1,253,2,failure,no,0,50-59,45-54,
29398,43,entrepreneur,married,tertiary,no,903,yes,no,7,apr,3.28,1,-1,0,unknown,no,0,40-49,35-44,
29399,38,technician,single,secondary,no,0,yes,no,7,apr,3.27,2,-1,0,unknown,no,0,30-39,35-44,13032.0
29400,46,technician,married,secondary,no,138,yes,no,7,apr,3.77,2,-1,0,unknown,no,0,40-49,45-54,13032.0
29401,36,services,married,secondary,no,3740,yes,no,7,apr,4.23,1,-1,0,unknown,no,0,30-39,35-44,8400
29402,47,unemployed,married,secondary,no,817,no,no,7,apr,12.02,4,-1,0,unknown,yes,1,40-49,45-54,0
29403,32,blue-collar,married,secondary,no,897,yes,no,7,apr,4.88,3,322,2,failure,no,0,30-39,25-34,
29404,33,management,married,tertiary,no,0,yes,no,7,apr,6.1,1,-1,0,unknown,no,0,30-39,25-34,21936.0
29405,53,blue-collar,married,primary,no,53,yes,no,7,apr,3.47,1,140,1,failure,no,0,50-59,45-54,
29406,47,unemployed,married,primary,no,2290,yes,no,7,apr,4.57,1,-1,0,unknown,no,0,40-49,45-54,0
29407,56,management,married,tertiary,no,167,yes,no,7,apr,3.15,1,-1,0,unknown,no,0,50-59,55-64,21936.0
29408,44,unemployed,divorced,secondary,no,522,no,no,7,apr,6.85,1,-1,0,unknown,no,0,40-49,35-44,0
29409,35,entrepreneur,married,tertiary,no,1859,yes,no,7,apr,2.62,1,267,2,failure,no,0,30-39,35-44,
29410,53,blue-collar,married,secondary,no,2531,yes,no,7,apr,6.88,1,-1,0,unknown,no,0,50-59,45-54,
29411,46,blue-collar,single,tertiary,no,283,no,no,7,apr,4.98,1,-1,0,unknown,yes,1,40-49,45-54,
29412,50,services,single,secondary,no,1716,yes,no,7,apr,4.53,1,-1,0,unknown,no,0,50-59,45-54,8400
29413,31,blue-collar,married,primary,no,1601,no,no,7,apr,10.25,1,137,3,failure,no,0,30-39,25-34,
29414,37,technician,divorced,tertiary,no,1174,yes,no,7,apr,7.27,1,140,2,failure,no,0,30-39,35-44,13032.0
29415,38,services,single,secondary,no,167,yes,no,7,apr,4.25,2,-1,0,unknown,no,0,30-39,35-44,8400
29416,41,services,married,secondary,no,446,yes,no,7,apr,1.55,3,140,2,failure,no,0,40-49,35-44,8400
29417,27,admin.,single,tertiary,no,2068,no,no,7,apr,0.82,2,-1,0,unknown,no,0,Below 30,25-34,10680
29418,56,technician,married,primary,no,1232,no,no,7,apr,0.73,1,-1,0,unknown,no,0,50-59,55-64,13032.0
29419,39,blue-collar,single,primary,no,581,yes,no,7,apr,10.33,1,39,2,success,no,0,30-39,35-44,
29420,48,services,married,secondary,no,665,yes,no,7,apr,4.52,2,230,3,failure,no,0,40-49,45-54,8400
29421,71,retired,married,secondary,no,951,no,yes,7,apr,1.38,1,-1,0,unknown,no,0,Above 60,65-74,0
29422,33,blue-collar,married,primary,no,1064,yes,no,7,apr,5.18,1,330,1,failure,no,0,30-39,25-34,
29423,33,blue-collar,married,secondary,no,1130,yes,no,7,apr,17.72,1,-1,0,unknown,no,0,30-39,25-34,
29424,35,management,single,tertiary,no,714,yes,no,7,apr,4.38,2,224,22,failure,no,0,30-39,35-44,21936.0
29425,43,technician,single,secondary,no,4990,yes,no,7,apr,0.97,1,228,10,failure,no,0,40-49,35-44,13032.0
29426,33,services,married,secondary,no,0,yes,yes,7,apr,8.12,1,-1,0,unknown,no,0,30-39,25-34,8400
29427,28,technician,single,secondary,no,922,yes,no,7,apr,5.07,1,-1,0,unknown,no,0,Below 30,25-34,13032.0
29428,24,admin.,single,secondary,no,5,no,no,7,apr,1.1,1,330,1,failure,no,0,Below 30,16-24,10680
29429,49,entrepreneur,divorced,tertiary,no,1342,yes,yes,7,apr,4.22,1,140,1,failure,no,0,40-49,45-54,
29430,36,services,married,secondary,no,1746,yes,no,7,apr,0.25,1,316,1,failure,no,0,30-39,35-44,8400
29431,39,management,married,tertiary,no,416,yes,no,7,apr,2.42,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29432,36,admin.,divorced,secondary,no,356,yes,no,7,apr,4.07,3,313,1,failure,no,0,30-39,35-44,10680
29433,50,blue-collar,married,secondary,no,2320,yes,no,7,apr,5.17,1,-1,0,unknown,no,0,50-59,45-54,
29434,25,admin.,single,secondary,no,82,no,yes,7,apr,1.73,2,-1,0,unknown,yes,1,Below 30,25-34,10680
29435,41,blue-collar,married,secondary,no,1885,yes,no,7,apr,2.63,2,-1,0,unknown,no,0,40-49,35-44,
29436,44,unemployed,married,secondary,no,728,yes,no,7,apr,3.08,1,328,11,failure,no,0,40-49,35-44,0
29437,41,management,married,tertiary,no,5,yes,no,7,apr,9.03,3,140,3,failure,no,0,40-49,35-44,21936.0
29438,30,technician,single,secondary,no,3568,yes,no,7,apr,4.42,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29439,31,technician,single,secondary,no,2484,yes,no,7,apr,9.37,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29440,51,blue-collar,married,secondary,no,4787,yes,no,7,apr,14.92,1,-1,0,unknown,yes,1,50-59,45-54,
29441,39,services,single,secondary,no,600,no,no,7,apr,4.62,1,-1,0,unknown,no,0,30-39,35-44,8400
29442,43,blue-collar,married,secondary,no,1617,yes,no,7,apr,3.98,1,-1,0,unknown,no,0,40-49,35-44,
29443,35,blue-collar,married,primary,no,-210,yes,yes,7,apr,3.92,3,-1,0,unknown,no,0,30-39,35-44,
29444,51,blue-collar,married,secondary,no,984,yes,no,7,apr,5.88,4,-1,0,unknown,no,0,50-59,45-54,
29445,50,management,married,secondary,no,732,no,no,7,apr,12.27,7,-1,0,unknown,no,0,50-59,45-54,21936.0
29446,48,management,divorced,tertiary,no,351,yes,no,7,apr,12.08,3,-1,0,unknown,no,0,40-49,45-54,21936.0
29447,54,blue-collar,married,secondary,no,5521,yes,no,7,apr,9.68,2,-1,0,unknown,no,0,50-59,45-54,
29448,30,management,married,tertiary,no,8623,no,no,8,apr,2.72,3,-1,0,unknown,no,0,30-39,25-34,21936.0
29449,45,housemaid,married,primary,no,317,yes,no,8,apr,5.42,2,-1,0,unknown,no,0,40-49,45-54,8400
29450,40,blue-collar,single,primary,no,446,yes,no,8,apr,9.9,4,331,1,failure,no,0,40-49,35-44,
29451,56,technician,married,secondary,no,2847,no,no,8,apr,5.45,1,-1,0,unknown,yes,1,50-59,55-64,13032.0
29452,49,management,married,tertiary,no,519,yes,no,8,apr,1.63,1,-1,0,unknown,no,0,40-49,45-54,21936.0
29453,55,blue-collar,married,secondary,no,1358,no,no,8,apr,2.48,1,-1,0,unknown,no,0,50-59,55-64,
29454,35,blue-collar,married,secondary,no,0,yes,yes,8,apr,8.65,1,-1,0,unknown,no,0,30-39,35-44,
29455,38,blue-collar,married,secondary,no,6994,yes,no,8,apr,2.82,1,139,2,failure,no,0,30-39,35-44,
29456,42,technician,married,secondary,no,233,no,no,8,apr,1.63,1,231,4,failure,no,0,40-49,35-44,13032.0
29457,35,technician,single,secondary,no,16,yes,no,8,apr,15.05,1,-1,0,unknown,yes,1,30-39,35-44,13032.0
29458,37,technician,married,secondary,no,720,yes,no,8,apr,0.97,3,-1,0,unknown,no,0,30-39,35-44,13032.0
29459,54,technician,married,secondary,no,3323,yes,yes,8,apr,0.98,3,-1,0,unknown,no,0,50-59,45-54,13032.0
29460,57,blue-collar,married,primary,no,5949,yes,no,8,apr,2.05,1,-1,0,unknown,no,0,50-59,55-64,
29461,36,technician,single,secondary,no,524,yes,no,8,apr,1.58,1,-1,0,unknown,no,0,30-39,35-44,13032.0
29462,53,admin.,married,secondary,no,35,yes,no,8,apr,1.62,1,-1,0,unknown,no,0,50-59,45-54,10680
29463,35,admin.,married,secondary,no,126,yes,no,8,apr,4.47,1,-1,0,unknown,no,0,30-39,35-44,10680
29464,35,blue-collar,married,secondary,no,2926,yes,no,8,apr,3.03,1,292,25,failure,no,0,30-39,35-44,
29465,28,technician,married,secondary,no,139,yes,yes,8,apr,1.2,1,-1,0,unknown,no,0,Below 30,25-34,13032.0
29466,49,management,married,tertiary,no,78,yes,no,8,apr,1.08,3,-1,0,unknown,no,0,40-49,45-54,21936.0
29467,27,student,single,tertiary,no,3687,no,no,8,apr,5.58,2,-1,0,unknown,no,0,Below 30,25-34,3648
29468,37,admin.,single,secondary,no,810,yes,no,8,apr,6.27,1,295,1,failure,no,0,30-39,35-44,10680
29469,35,technician,single,tertiary,no,458,yes,no,8,apr,35.48,1,322,3,failure,no,0,30-39,35-44,13032.0
29470,35,blue-collar,married,secondary,no,1993,yes,no,8,apr,7.7,2,-1,0,unknown,no,0,30-39,35-44,
29471,54,unemployed,married,secondary,no,377,no,no,8,apr,18.9,1,-1,0,unknown,yes,1,50-59,45-54,0
29472,31,admin.,married,secondary,no,941,yes,no,8,apr,3.55,4,-1,0,unknown,no,0,30-39,25-34,10680
29473,39,admin.,married,secondary,no,217,yes,no,8,apr,4.73,1,308,4,failure,no,0,30-39,35-44,10680
29474,48,management,married,secondary,no,4415,yes,no,8,apr,17.2,3,141,7,failure,yes,1,40-49,45-54,21936.0
29475,44,self-employed,divorced,secondary,no,522,yes,no,8,apr,4.02,1,-1,0,unknown,no,0,40-49,35-44,-
29476,34,student,single,tertiary,no,3404,yes,no,8,apr,7.0,1,139,5,failure,no,0,30-39,25-34,3648
29477,36,self-employed,married,primary,no,1094,yes,no,8,apr,4.85,1,335,1,failure,no,0,30-39,35-44,-
29478,32,technician,married,secondary,no,303,yes,no,8,apr,2.5,1,267,4,failure,yes,1,30-39,25-34,13032.0
29479,38,technician,married,tertiary,no,3234,no,no,8,apr,4.68,1,141,2,success,no,0,30-39,35-44,13032.0
29480,42,blue-collar,married,secondary,no,363,no,no,8,apr,1.68,2,-1,0,unknown,no,0,40-49,35-44,
29481,40,entrepreneur,married,tertiary,no,2310,yes,yes,8,apr,2.0,1,294,1,failure,no,0,40-49,35-44,
29482,68,retired,married,primary,no,1759,no,no,8,apr,3.08,1,-1,0,unknown,no,0,Above 60,65-74,0
29483,52,services,married,primary,no,821,yes,yes,8,apr,7.1,2,-1,0,unknown,no,0,50-59,45-54,8400
29484,37,admin.,married,tertiary,no,2693,yes,no,8,apr,4.35,1,-1,0,unknown,no,0,30-39,35-44,10680
29485,67,retired,married,secondary,no,1443,no,no,8,apr,4.08,1,-1,0,unknown,yes,1,Above 60,65-74,0
29486,34,technician,married,secondary,no,2726,yes,no,8,apr,1.12,1,-1,0,unknown,no,0,30-39,25-34,13032.0
29487,35,blue-collar,married,secondary,no,21,yes,no,8,apr,11.05,2,-1,0,unknown,no,0,30-39,35-44,
29488,27,technician,single,tertiary,no,4661,no,no,8,apr,1.9,1,-1,0,unknown,yes,1,Below 30,25-34,13032.0
29489,27,services,single,tertiary,no,128,no,no,8,apr,1.38,1,-1,0,unknown,no,0,Below 30,25-34,8400
29490,33,management,single,tertiary,no,259,no,no,8,apr,3.25,6,-1,0,unknown,no,0,30-39,25-34,21936.0
29491,46,blue-collar,married,primary,no,1204,yes,no,8,apr,2.32,2,-1,0,unknown,no,0,40-49,45-54,
29492,57,management,married,tertiary,no,1287,yes,no,8,apr,3.0,2,-1,0,unknown,no,0,50-59,55-64,21936.0
29493,32,management,single,tertiary,no,1781,no,no,8,apr,5.35,1,-1,0,unknown,yes,1,30-39,25-34,21936.0
29494,36,entrepreneur,married,secondary,no,419,yes,no,8,apr,0.57,3,-1,0,unknown,no,0,30-39,35-44,
29495,34,technician,married,secondary,no,209,yes,yes,8,apr,6.25,2,-1,0,unknown,no,0,30-39,25-34,13032.0
29496,39,technician,single,secondary,no,1048,yes,yes,8,apr,3.35,2,-1,0,unknown,no,0,30-39,35-44,13032.0
29497,26,admin.,married,secondary,no,3415,no,no,8,apr,3.48,1,-1,0,unknown,yes,1,Below 30,25-34,10680
29498,55,unemployed,married,secondary,no,12,no,no,8,apr,2.78,1,-1,0,unknown,no,0,50-59,55-64,0
29499,50,technician,single,secondary,no,-97,yes,no,8,apr,7.08,1,306,2,failure,no,0,50-59,45-54,13032.0
29500,60,unemployed,married,secondary,no,2000,no,no,8,apr,0.97,1,-1,0,unknown,no,0,Above 60,55-64,0
29501,32,technician,married,secondary,no,1951,yes,no,8,apr,8.63,2,261,2,failure,no,0,30-39,25-34,13032.0
29502,71,housemaid,married,primary,no,227,no,no,8,apr,1.23,1,-1,0,unknown,no,0,Above 60,65-74,8400
29503,58,blue-collar,married,primary,no,189,yes,no,8,apr,1.98,1,-1,0,unknown,no,0,50-59,55-64,
29504,61,housemaid,married,tertiary,no,1389,no,no,8,apr,4.17,1,-1,0,unknown,no,0,Above 60,55-64,8400
29505,32,admin.,single,secondary,no,5,yes,yes,8,apr,1.83,1,-1,0,unknown,no,0,30-39,25-34,10680
29506,46,entrepreneur,married,tertiary,no,4726,yes,no,8,apr,6.75,1,-1,0,unknown,no,0,40-49,45-54,
29507,32,self-employed,single,tertiary,no,562,yes,yes,8,apr,1.4,1,-1,0,unknown,no,0,30-39,25-34,-
29508,44,admin.,married,secondary,no,1807,yes,yes,8,apr,3.82,1,313,1,failure,no,0,40-49,35-44,10680
29509,48,admin.,single,secondary,no,1234,yes,no,8,apr,3.13,1,-1,0,unknown,no,0,40-49,45-54,10680
29510,25,admin.,single,secondary,no,654,no,no,8,apr,3.6,1,-1,0,unknown,no,0,Below 30,25-34,10680
29511,35,management,married,tertiary,no,1725,yes,yes,8,apr,3.0,2,254,7,failure,no,0,30-39,35-44,21936.0
29512,56,technician,married,tertiary,no,655,yes,yes,8,apr,5.43,1,-1,0,unknown,no,0,50-59,55-64,13032.0
29513,46,management,married,tertiary,no,964,yes,no,8,apr,2.9,1,-1,0,unknown,no,0,40-49,45-54,21936.0
29514,33,blue-collar,married,secondary,no,370,yes,no,8,apr,4.15,1,-1,0,unknown,no,0,30-39,25-34,
29515,21,student,single,primary,no,423,no,no,8,apr,1.73,5,-1,0,unknown,yes,1,Below 30,16-24,3648
29516,35,management,married,tertiary,no,24,yes,no,8,apr,2.82,1,231,2,failure,no,0,30-39,35-44,21936.0
29517,39,management,married,tertiary,no,271,yes,no,8,apr,1.68,1,-1,0,unknown,no,0,30-39,35-44,21936.0
29518,30,technician,single,secondary,no,2544,no,no,8,apr,1.8,2,-1,0,unknown,yes,1,30-39,25-34,13032.0
29519,41,blue-collar,married,secondary,no,1521,yes,no,8,apr,0.77,4,-1,0,unknown,no,0,40-49,35-44,
29520,39,services,married,secondary,no,702,yes,no,8,apr,5.05,1,300,1,failure,no,0,30-39,35-44,8400
29521,27,student,single,secondary,no,2614,no,no,8,apr,2.38,2,-1,0,unknown,yes,1,Below 30,25-34,3648
